Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-13 12:04,66.46,65.55,294.33,99,100
2025-04-13 12:19,70.78,61.41,253.55,98,101
2025-04-13 12:34,68.53,90.87,323.25,102,97
2025-04-13 12:49,70.99,60.48,284.17,98,102
2025-04-13 13:04,60.72,73.75,269.06,101,98
2025-04-13 13:19,80.7,97.97,257.55,100,98
2025-04-13 13:34,73.14,89.73,350.97,101,98
2025-04-13 13:49,81.86,66.07,268.74,97,103
2025-04-13 14:04,77.23,80.35,305.12,99,100
2025-04-13 14:19,78.98,62.41,366.27,97,103
2025-04-13 14:34,75.59,63.62,301.63,98,102
2025-04-13 14:49,71.81,75.59,303.53,100,100
2025-04-13 15:04,76.03,63.31,301.06,98,102
2025-04-13 15:19,62.18,74.65,345.03,101,98
2025-04-13 15:34,67.73,87.22,316.66,101,97
2025-04-13 15:49,60.6,93.86,359.7,103,95
2025-04-13 16:04,64.3,95.46,368.88,103,95
2025-04-13 16:19,65.8,93.49,353.23,102,96
2025-04-13 16:34,83.22,96.07,259.65,100,99
2025-04-13 16:49,65.71,93.73,282.41,102,96
2025-04-13 17:04,70.92,86.66,279.8,101,98
2025-04-13 17:19,65.73,64.41,351.94,99,100
2025-04-13 17:34,85.45,66.72,331.98,97,104
2025-04-13 17:49,88.89,98.46,308.13,99,100
2025-04-13 18:04,81.09,67.49,264.81,97,103
2025-04-13 18:19,73.39,92.15,377.84,101,97
2025-04-13 18:34,69.03,99.37,313.08,102,95
2025-04-13 18:49,67.36,75.56,324.75,100,99
2025-04-13 19:04,73.47,87.29,292.33,100,98
2025-04-13 19:19,61.43,73.88,253.63,101,98
2025-04-13 19:34,88.25,72.59,320.92,97,103
2025-04-13 19:49,63.29,90.56,269.11,102,96
2025-04-13 20:04,79.54,84.44,270.24,99,100
2025-04-13 20:19,73.71,64.05,263.76,98,102
2025-04-13 20:34,86.81,79.3,256.59,98,102
2025-04-13 20:49,65.95,69.87,368.17,100,99
2025-04-13 21:04,86.24,98.71,379.08,100,99
2025-04-13 21:19,65.49,71.43,376.33,100,99
2025-04-13 21:34,67.62,73.67,275.72,100,99
2025-04-13 21:49,64.92,70.71,298.33,100,99
2025-04-13 22:04,69.51,79.74,280.65,100,98
2025-04-13 22:19,66.59,96.72,376.52,102,95
2025-04-13 22:34,83.08,74.83,292.27,98,102
2025-04-13 22:49,81.0,76.34,372.66,98,101
2025-04-13 23:04,83.01,76.34,319.43,98,102
2025-04-13 23:19,70.6,69.2,293.08,99,100
2025-04-13 23:34,83.64,82.15,268.01,98,101
2025-04-13 23:49,71.86,81.2,359.58,100,99
2025-04-14 00:04,66.93,90.23,351.68,102,96
2025-04-14 00:19,85.26,60.73,355.5,96,104
2025-04-14 00:34,73.56,92.63,384.74,101,97
2025-04-14 00:49,70.84,88.92,354.16,101,97
2025-04-14 01:04,86.11,98.31,295.22,100,99
2025-04-14 01:19,76.12,73.69,285.26,99,101
2025-04-14 01:34,70.44,75.89,288.59,100,99
2025-04-14 01:49,89.89,98.79,358.53,99,100
2025-04-14 02:04,88.7,70.0,283.67,96,104
2025-04-14 02:19,66.7,85.81,260.96,101,97
2025-04-14 02:34,87.77,78.29,282.07,97,102
2025-04-14 02:49,67.57,96.18,273.9,102,96
2025-04-14 03:04,72.04,60.48,275.2,98,102
2025-04-14 03:19,75.37,80.73,383.64,100,99
2025-04-14 03:34,70.98,76.09,331.64,100,99
2025-04-14 03:49,73.75,64.81,256.5,98,102
2025-04-14 04:04,88.8,86.46,260.99,98,101
2025-04-14 04:19,66.39,60.99,382.19,99,101
2025-04-14 04:34,60.13,95.25,367.44,103,94
2025-04-14 04:49,76.12,73.27,339.9,99,101
2025-04-14 05:04,76.91,80.65,347.81,99,100
2025-04-14 05:19,84.87,69.24,368.16,97,103
2025-04-14 05:34,61.85,87.86,368.98,102,96
2025-04-14 05:49,82.21,70.7,357.01,97,102
2025-04-14 06:04,80.18,93.99,389.31,100,98
2025-04-14 06:19,62.07,79.19,350.82,101,97
2025-04-14 06:34,83.72,71.8,321.66,97,102
2025-04-14 06:49,69.04,93.55,314.17,102,96
2025-04-14 07:04,69.09,79.43,255.01,100,98
2025-04-14 07:19,77.52,95.74,274.87,101,98
2025-04-14 07:34,61.86,80.23,345.16,101,97
2025-04-14 07:49,85.77,93.28,328.02,99,100
2025-04-14 08:04,64.65,93.04,278.74,102,95
2025-04-14 08:19,86.84,72.91,323.62,97,103
2025-04-14 08:34,70.29,74.03,369.64,100,99
2025-04-14 08:49,73.84,84.12,371.35,100,99
2025-04-14 09:04,84.82,87.11,388.86,99,100
2025-04-14 09:19,89.76,65.35,330.17,96,105
2025-04-14 09:34,85.15,61.69,321.51,96,104
2025-04-14 09:49,76.01,69.0,293.15,98,101
2025-04-14 10:04,69.93,73.28,377.78,100,99
2025-04-14 10:19,82.34,80.49,367.39,98,101
2025-04-14 10:34,65.24,65.23,358.24,99,100
2025-04-14 10:49,67.94,76.33,313.61,100,99
2025-04-14 11:04,67.68,90.1,356.32,102,97
2025-04-14 11:19,84.62,62.31,288.5,96,104
2025-04-14 11:34,60.26,99.4,297.75,104,94
2025-04-14 11:49,78.21,68.83,262.63,98,102
2025-04-14 12:04,83.97,81.76,309.19,98,101
2025-04-14 12:19,86.06,97.86,317.93,100,99
2025-04-14 12:34,73.57,76.2,299.69,99,100
2025-04-14 12:49,62.24,84.58,284.7,102,96
2025-04-14 13:04,70.08,70.19,268.35,99,100
2025-04-14 13:19,70.87,79.01,273.9,100,99
2025-04-14 13:34,65.27,80.21,290.46,101,98
2025-04-14 13:49,81.95,62.53,263.88,97,104
2025-04-14 14:04,72.48,87.64,299.32,101,98
2025-04-14 14:19,86.03,99.62,348.58,100,99
2025-04-14 14:34,65.64,78.28,377.19,101,98
2025-04-14 14:49,77.34,83.01,282.14,99,100
2025-04-14 15:04,84.53,75.04,256.99,98,102
2025-04-14 15:19,72.35,71.33,276.94,99,100
2025-04-14 15:34,66.72,81.94,347.89,101,98
2025-04-14 15:49,83.26,82.32,256.29,98,101
2025-04-14 16:04,66.24,74.27,326.92,100,99
2025-04-14 16:19,60.09,66.08,320.86,100,99
2025-04-14 16:34,75.45,89.06,330.91,100,98
2025-04-14 16:49,76.04,68.86,256.79,98,101
2025-04-14 17:04,88.42,61.84,353.26,96,105
2025-04-14 17:19,60.15,77.78,314.86,102,97
2025-04-14 17:34,89.54,82.65,374.55,98,102
2025-04-14 17:49,87.09,99.39,257.56,100,99
2025-04-14 18:04,83.6,87.8,308.42,99,100
2025-04-14 18:19,82.78,94.87,271.71,100,99
2025-04-14 18:34,64.73,70.13,321.54,100,99
2025-04-14 18:49,75.22,64.28,302.85,98,102
2025-04-14 19:04,74.04,94.79,359.61,101,97
2025-04-14 19:19,66.65,89.77,387.39,102,96
2025-04-14 19:34,87.14,94.92,283.28,99,100
2025-04-14 19:49,85.09,77.45,340.12,98,102
2025-04-14 20:04,84.0,65.35,351.9,97,103
2025-04-14 20:19,70.08,77.64,326.27,100,99
2025-04-14 20:34,67.07,95.18,342.42,102,96
2025-04-14 20:49,72.59,98.47,297.05,102,96
2025-04-14 21:04,72.08,79.15,297.68,100,99
2025-04-14 21:19,88.07,85.71,360.04,98,101
2025-04-14 21:34,61.72,91.4,253.12,103,95
2025-04-14 21:49,65.81,68.83,251.66,100,99
2025-04-14 22:04,76.09,78.8,281.47,99,100
2025-04-14 22:19,86.54,66.6,380.3,96,104
2025-04-14 22:34,75.87,64.22,344.93,98,102
2025-04-14 22:49,81.99,77.74,250.13,98,101
2025-04-14 23:04,79.85,95.19,303.75,100,98
2025-04-14 23:19,86.51,79.12,370.82,98,102
2025-04-14 23:34,73.67,90.49,386.56,101,98
2025-04-14 23:49,86.86,89.56,288.57,99,100
2025-04-15 00:04,83.27,98.23,328.61,100,98
2025-04-15 00:19,70.51,72.86,380.89,99,100
2025-04-15 00:34,67.79,91.07,316.38,102,96
2025-04-15 00:49,75.97,95.34,251.84,101,97
2025-04-15 01:04,64.35,70.25,323.93,100,99
2025-04-15 01:19,71.32,79.65,267.16,100,99
2025-04-15 01:34,67.19,74.7,284.48,100,99
2025-04-15 01:49,73.15,89.05,299.94,101,98
2025-04-15 02:04,81.74,66.76,264.37,97,103
2025-04-15 02:19,80.33,98.56,288.91,101,98
2025-04-15 02:34,88.84,76.28,314.48,97,103
2025-04-15 02:49,72.58,70.36,357.05,99,100
2025-04-15 03:04,71.67,73.5,324.69,99,100
2025-04-15 03:19,84.7,68.88,320.71,97,103
2025-04-15 03:34,77.71,63.17,308.23,97,103
2025-04-15 03:49,66.67,99.87,307.27,103,95
2025-04-15 04:04,76.62,96.82,365.7,101,97
2025-04-15 04:19,74.56,76.71,261.63,99,100
2025-04-15 04:34,75.49,97.58,364.66,101,97
2025-04-15 04:49,72.93,95.15,376.87,101,97
2025-04-15 05:04,88.73,85.71,254.73,98,101
2025-04-15 05:19,74.4,72.49,349.05,99,101
2025-04-15 05:34,81.46,77.72,292.25,98,101
2025-04-15 05:49,81.78,68.59,336.12,97,103
2025-04-15 06:04,60.64,63.62,352.05,100,99
2025-04-15 06:19,62.46,97.76,387.78,103,94
2025-04-15 06:34,77.34,71.03,315.05,98,101
2025-04-15 06:49,63.65,73.97,375.95,101,98
2025-04-15 07:04,74.19,84.86,253.1,100,99
2025-04-15 07:19,83.33,95.61,361.58,100,99
2025-04-15 07:34,89.85,80.8,259.72,97,102
2025-04-15 07:49,64.35,87.47,250.61,102,96
2025-04-15 08:04,73.88,89.83,373.63,101,98
2025-04-15 08:19,80.51,77.83,291.7,98,101
2025-04-15 08:34,72.71,72.79,270.93,99,100
2025-04-15 08:49,73.01,97.59,334.79,102,96
2025-04-15 09:04,70.71,78.31,258.12,100,99
2025-04-15 09:19,88.36,79.22,299.17,97,102
2025-04-15 09:34,73.08,80.6,368.72,100,99
2025-04-15 09:49,76.34,76.91,381.25,99,100
2025-04-15 10:04,77.98,60.46,348.92,97,103
2025-04-15 10:19,69.84,64.29,294.88,99,101
2025-04-15 10:34,81.67,64.46,289.42,97,103
2025-04-15 10:49,79.94,60.53,374.51,97,103
2025-04-15 11:04,72.8,60.07,261.74,98,102
2025-04-15 11:19,68.07,78.42,387.52,100,98
2025-04-15 11:34,85.51,65.22,281.91,96,104
2025-04-15 11:49,69.35,74.85,324.37,100,99
2025-04-15 12:04,67.62,64.21,294.3,99,100
2025-04-15 12:19,73.98,70.82,354.76,99,101
2025-04-15 12:34,88.22,67.31,328.32,96,104
2025-04-15 12:49,89.37,95.09,300.48,99,100
2025-04-15 13:04,72.97,73.54,295.48,99,100
2025-04-15 13:19,70.94,94.28,385.17,102,97
2025-04-15 13:34,84.0,93.13,273.41,99,99
2025-04-15 13:49,78.0,92.97,377.0,100,98
2025-04-15 14:04,67.72,65.75,347.89,99,100
2025-04-15 14:19,74.01,91.14,329.9,101,98
2025-04-15 14:34,82.1,84.34,268.05,99,100
2025-04-15 14:49,65.82,88.46,383.04,102,96
2025-04-15 15:04,73.35,69.85,349.66,99,101
2025-04-15 15:19,76.13,95.81,344.34,101,97
2025-04-15 15:34,70.8,79.16,274.46,100,99
2025-04-15 15:49,69.65,66.49,298.26,99,100
2025-04-15 16:04,76.26,70.93,360.98,98,101
2025-04-15 16:19,68.05,63.1,253.15,99,101
2025-04-15 16:34,73.15,89.32,268.99,101,98
2025-04-15 16:49,78.7,98.01,302.43,101,98
2025-04-15 17:04,80.46,70.08,279.38,98,102
2025-04-15 17:19,76.3,77.45,340.11,99,100
2025-04-15 17:34,72.78,69.74,366.66,99,101
2025-04-15 17:49,78.95,88.47,286.78,100,99
2025-04-15 18:04,79.41,97.47,312.66,101,98
2025-04-15 18:19,82.89,84.6,311.44,99,100
2025-04-15 18:34,66.6,94.16,285.69,102,96
2025-04-15 18:49,67.58,62.18,360.78,99,101
2025-04-15 19:04,78.33,76.34,293.64,99,101
2025-04-15 19:19,69.06,66.64,327.27,99,100
2025-04-15 19:34,80.94,63.72,333.36,97,103
2025-04-15 19:49,80.34,85.35,301.45,99,100
2025-04-15 20:04,87.67,98.08,253.7,99,99
2025-04-15 20:19,78.98,71.91,348.81,98,102
2025-04-15 20:34,86.88,90.93,374.86,99,100
2025-04-15 20:49,63.64,76.66,374.69,101,98
2025-04-15 21:04,85.42,75.79,340.07,98,102
2025-04-15 21:19,64.24,71.0,323.15,100,99
2025-04-15 21:34,84.64,97.5,373.61,100,99
2025-04-15 21:49,88.44,66.32,293.74,96,104
2025-04-15 22:04,87.56,87.46,311.46,98,101
2025-04-15 22:19,85.56,66.77,361.03,97,104
2025-04-15 22:34,78.34,75.63,384.3,99,101
2025-04-15 22:49,63.28,80.99,361.6,101,97
2025-04-15 23:04,78.34,69.84,289.4,98,102
2025-04-15 23:19,89.5,87.8,309.32,98,101
2025-04-15 23:34,86.6,79.53,361.86,98,102
2025-04-15 23:49,69.1,72.15,280.17,100,99
2025-04-16 00:04,87.78,68.88,268.92,96,104
2025-04-16 00:19,72.3,60.04,372.68,98,102
2025-04-16 00:34,69.71,81.77,257.01,100,98
2025-04-16 00:49,62.22,90.96,334.95,103,95
2025-04-16 01:04,66.89,90.14,296.92,102,96
2025-04-16 01:19,67.43,62.27,296.19,99,101
2025-04-16 01:34,78.21,82.53,293.65,99,100
2025-04-16 01:49,74.17,83.13,290.07,100,99
2025-04-16 02:04,82.69,62.99,269.28,97,104
2025-04-16 02:19,79.9,62.22,338.53,97,103
2025-04-16 02:34,60.06,81.3,258.45,102,96
2025-04-16 02:49,86.38,89.5,292.26,99,100
2025-04-16 03:04,62.61,78.47,318.16,101,97
2025-04-16 03:19,68.76,71.01,262.38,100,100
2025-04-16 03:34,70.05,87.55,363.16,101,97
2025-04-16 03:49,82.59,83.4,308.35,99,101
2025-04-16 04:04,70.26,72.11,275.15,99,100
2025-04-16 04:19,82.84,91.87,360.95,100,99
2025-04-16 04:34,62.64,79.53,258.13,101,97
2025-04-16 04:49,65.06,75.16,291.21,101,98
2025-04-16 05:04,61.81,89.14,321.2,102,95
2025-04-16 05:19,74.46,82.52,348.65,100,99
2025-04-16 05:34,61.18,74.59,381.71,101,98
2025-04-16 05:49,84.26,90.14,349.1,99,100
2025-04-16 06:04,65.85,80.38,278.75,101,98
2025-04-16 06:19,83.69,77.03,330.57,98,102
2025-04-16 06:34,68.8,62.13,278.16,99,101
2025-04-16 06:49,83.84,98.29,319.5,100,99
2025-04-16 07:04,68.24,96.23,285.68,102,96
2025-04-16 07:19,82.17,61.1,336.16,97,104
2025-04-16 07:34,89.64,76.22,259.67,97,103
2025-04-16 07:49,71.58,71.51,388.3,99,100
2025-04-16 08:04,84.88,85.23,301.68,99,101
2025-04-16 08:19,62.69,91.27,259.4,102,95
2025-04-16 08:34,80.59,61.16,327.64,97,103
2025-04-16 08:49,74.53,75.56,375.65,99,100
2025-04-16 09:04,73.74,69.69,361.68,99,101
2025-04-16 09:19,69.74,86.78,287.84,101,97
2025-04-16 09:34,74.91,96.87,374.29,101,97
2025-04-16 09:49,77.26,89.5,264.75,100,99
2025-04-16 10:04,79.72,70.16,310.16,98,102
2025-04-16 10:19,87.14,76.98,372.87,97,102
2025-04-16 10:34,74.42,68.15,379.27,98,101
2025-04-16 10:49,81.75,69.81,272.34,97,102
2025-04-16 11:04,79.52,95.96,283.33,100,98
2025-04-16 11:19,68.54,82.77,307.31,101,98
2025-04-16 11:34,79.07,87.98,281.91,100,99
2025-04-16 11:49,66.14,90.37,321.2,102,96
2025-04-16 12:04,72.78,85.07,375.18,100,98
2025-04-16 12:19,87.06,80.72,293.9,98,102
2025-04-16 12:34,70.87,79.73,263.05,100,99
2025-04-16 12:49,85.77,93.52,373.44,99,100
2025-04-16 13:04,83.21,95.95,301.71,100,99
2025-04-16 13:19,85.81,61.93,341.51,96,104
2025-04-16 13:34,79.92,76.97,358.51,98,101
2025-04-16 13:49,76.45,78.79,300.74,99,100
2025-04-16 14:04,74.42,95.87,307.44,101,97
2025-04-16 14:19,61.6,68.95,374.89,100,98
2025-04-16 14:34,61.13,78.44,354.98,101,97
2025-04-16 14:49,85.35,90.5,381.42,99,100
2025-04-16 15:04,70.68,72.58,254.8,99,100
2025-04-16 15:19,71.55,91.14,333.76,101,97
2025-04-16 15:34,89.84,92.23,374.68,98,101
2025-04-16 15:49,65.8,89.91,377.24,102,96
2025-04-16 16:04,79.0,78.64,303.53,99,101
2025-04-16 16:19,85.26,82.68,364.1,98,101
2025-04-16 16:34,75.33,68.76,359.46,98,101
2025-04-16 16:49,65.49,92.42,261.98,102,96
2025-04-16 17:04,73.16,76.37,360.95,99,100
2025-04-16 17:19,77.62,87.59,293.41,100,99
2025-04-16 17:34,74.5,89.93,315.11,101,98
2025-04-16 17:49,75.9,81.2,353.28,99,99
2025-04-16 18:04,76.81,79.35,261.8,99,100
2025-04-16 18:19,87.14,98.05,303.74,99,99
2025-04-16 18:34,89.05,60.76,280.92,95,105
2025-04-16 18:49,68.78,84.04,263.93,101,98
2025-04-16 19:04,85.4,63.97,301.12,96,104
2025-04-16 19:19,73.19,79.25,250.08,100,99
2025-04-16 19:34,64.15,74.82,257.82,101,98
2025-04-16 19:49,87.04,61.4,345.2,96,105
2025-04-16 20:04,81.84,98.28,274.38,100,98
2025-04-16 20:19,73.19,99.96,348.63,102,96
2025-04-16 20:34,72.32,93.51,329.14,101,97
2025-04-16 20:49,61.97,86.38,254.89,102,96
2025-04-16 21:04,76.63,99.42,360.65,101,97
2025-04-16 21:19,61.41,86.94,354.12,102,96
2025-04-16 21:34,75.05,65.69,329.95,98,102
2025-04-16 21:49,67.3,82.21,268.12,101,98
2025-04-16 22:04,88.21,92.57,261.65,99,100
2025-04-16 22:19,72.4,95.33,285.36,101,97
2025-04-16 22:34,63.57,78.5,290.14,101,97
2025-04-16 22:49,86.95,74.18,277.71,97,103
2025-04-16 23:04,80.07,89.39,362.47,100,99
2025-04-16 23:19,76.7,70.79,317.69,98,101
2025-04-16 23:34,75.7,62.54,372.9,98,102
2025-04-16 23:49,68.29,73.81,253.23,100,99
2025-04-17 00:04,65.42,77.37,353.93,101,98
2025-04-17 00:19,63.69,85.39,263.33,102,96
2025-04-17 00:34,71.5,82.66,385.17,100,98
2025-04-17 00:49,71.73,60.28,257.55,98,102
2025-04-17 01:04,62.71,99.52,267.87,103,94
2025-04-17 01:19,74.02,70.2,347.39,99,101
2025-04-17 01:34,76.3,61.71,297.18,97,103
2025-04-17 01:49,78.59,81.53,349.26,99,100
2025-04-17 02:04,84.84,68.11,322.34,97,103
2025-04-17 02:19,86.31,63.76,299.24,96,104
2025-04-17 02:34,87.52,83.87,330.0,98,101
2025-04-17 02:49,87.65,61.03,345.13,96,105
2025-04-17 03:04,75.23,76.82,330.02,99,100
2025-04-17 03:19,64.98,77.37,312.94,101,98
2025-04-17 03:34,74.21,81.76,258.03,100,99
2025-04-17 03:49,82.13,97.5,333.06,100,98
2025-04-17 04:04,65.69,73.17,299.26,100,99
2025-04-17 04:19,81.1,66.04,338.06,97,103
2025-04-17 04:34,79.4,87.93,262.59,100,99
2025-04-17 04:49,86.72,93.91,252.51,99,100
2025-04-17 05:04,75.19,79.01,367.28,99,100
2025-04-17 05:19,80.61,90.65,372.14,100,99
2025-04-17 05:34,70.08,99.52,297.27,102,96
2025-04-17 05:49,79.63,64.33,256.09,97,103
2025-04-17 06:04,72.39,68.49,364.85,99,101
2025-04-17 06:19,86.36,94.67,359.35,99,100
2025-04-17 06:34,69.1,94.49,341.27,102,96
2025-04-17 06:49,68.01,72.66,342.16,100,99
2025-04-17 07:04,67.6,82.79,280.49,101,98
2025-04-17 07:19,79.23,68.4,308.15,98,102
2025-04-17 07:34,71.22,60.31,382.72,98,102
2025-04-17 07:49,67.66,87.59,369.23,101,97
2025-04-17 08:04,64.18,88.23,301.49,102,96
2025-04-17 08:19,76.36,84.55,373.66,100,99
2025-04-17 08:34,70.37,95.59,259.79,102,96
2025-04-17 08:49,76.69,83.14,374.32,100,99
2025-04-17 09:04,87.31,89.83,315.64,99,100
2025-04-17 09:19,60.35,85.32,329.76,102,96
2025-04-17 09:34,75.92,67.53,251.1,98,102
2025-04-17 09:49,79.74,85.58,372.17,99,100
2025-04-17 10:04,67.75,88.12,310.54,101,97
2025-04-17 10:19,79.78,81.75,254.71,99,100
2025-04-17 10:34,78.58,80.76,293.17,99,100
2025-04-17 10:49,75.32,93.07,387.45,101,98
2025-04-17 11:04,64.1,63.06,285.44,99,100
2025-04-17 11:19,63.48,93.28,338.91,103,95
2025-04-17 11:34,68.08,75.49,332.57,100,99
2025-04-17 11:49,62.17,69.45,292.39,100,99
2025-04-17 12:04,73.38,80.17,287.2,100,99
2025-04-17 12:19,67.2,82.15,381.09,101,98
2025-04-17 12:34,74.35,85.66,283.37,100,99
2025-04-17 12:49,73.02,72.13,297.4,99,100
2025-04-17 13:04,72.21,79.74,308.64,100,99
2025-04-17 13:19,73.21,98.9,305.08,102,96
2025-04-17 13:34,88.82,77.21,362.26,97,103
2025-04-17 13:49,70.56,91.45,373.7,101,97
2025-04-17 14:04,62.38,60.81,335.99,99,100
2025-04-17 14:19,87.63,71.9,293.71,97,103
2025-04-17 14:34,68.77,66.7,359.32,99,100
2025-04-17 14:49,60.62,81.27,304.2,102,96
2025-04-17 15:04,71.02,94.92,261.08,102,96
2025-04-17 15:19,67.81,92.08,368.35,102,96
2025-04-17 15:34,82.56,61.02,330.25,96,104
2025-04-17 15:49,69.38,74.8,326.15,100,99
2025-04-17 16:04,69.54,74.01,266.37,100,99
2025-04-17 16:19,79.94,89.15,282.15,100,99
2025-04-17 16:34,68.83,85.94,367.74,101,97
2025-04-17 16:49,68.06,71.8,254.08,100,99
2025-04-17 17:04,72.17,94.75,356.06,101,97
2025-04-17 17:19,62.11,89.76,340.79,102,95
2025-04-17 17:34,63.56,82.12,362.47,101,97
2025-04-17 17:49,85.18,87.37,310.91,99,100
2025-04-17 18:04,69.45,91.44,354.59,101,97
2025-04-17 18:19,84.16,91.83,267.57,99,100
2025-04-17 18:34,63.29,78.95,312.74,101,97
2025-04-17 18:49,68.74,83.39,308.92,101,98
2025-04-17 19:04,85.65,90.24,296.91,99,100
2025-04-17 19:19,82.72,82.78,358.97,99,101
2025-04-17 19:34,62.83,83.31,272.35,102,97
2025-04-17 19:49,65.38,78.27,361.64,101,98
2025-04-17 20:04,60.97,67.29,379.03,100,99
2025-04-17 20:19,63.88,66.82,265.71,100,99
2025-04-17 20:34,70.78,79.58,276.7,100,99
2025-04-17 20:49,64.67,64.93,290.92,100,100
2025-04-17 21:04,77.05,72.94,335.91,98,101
2025-04-17 21:19,83.31,86.4,385.59,99,100
2025-04-17 21:34,60.61,75.15,334.52,101,97
2025-04-17 21:49,70.39,93.37,356.21,102,97
2025-04-17 22:04,87.03,98.4,291.02,100,99
2025-04-17 22:19,76.37,66.9,302.01,98,102
2025-04-17 22:34,89.69,85.74,345.9,98,102
2025-04-17 22:49,71.69,91.05,327.75,101,97
2025-04-17 23:04,80.08,84.27,272.52,99,100
2025-04-17 23:19,68.71,85.49,372.42,101,97
2025-04-17 23:34,62.66,93.58,352.17,103,95
2025-04-17 23:49,82.51,81.47,389.76,99,101
2025-04-18 00:04,81.92,61.41,335.69,97,104
2025-04-18 00:19,74.03,86.8,270.51,100,98
2025-04-18 00:34,67.52,63.93,321.52,99,100
2025-04-18 00:49,74.02,98.75,306.91,102,96
2025-04-18 01:04,68.23,61.46,293.01,99,101
2025-04-18 01:19,88.5,78.76,382.33,97,102
2025-04-18 01:34,71.28,74.95,253.47,100,100
2025-04-18 01:49,65.6,62.22,276.02,99,100
2025-04-18 02:04,76.84,90.68,345.52,100,98
2025-04-18 02:19,85.25,71.94,326.97,97,103
2025-04-18 02:34,78.79,81.02,374.03,99,100
2025-04-18 02:49,88.05,91.63,292.42,99,100
2025-04-18 03:04,69.31,73.01,315.01,100,99
2025-04-18 03:19,76.91,92.54,314.27,100,98
2025-04-18 03:34,68.34,64.53,361.26,99,100
2025-04-18 03:49,78.66,79.3,276.11,99,100
2025-04-18 04:04,67.23,97.94,305.43,102,95
2025-04-18 04:19,67.96,79.03,357.59,100,98
2025-04-18 04:34,71.41,88.8,288.76,101,97
2025-04-18 04:49,71.96,86.11,276.46,101,98
2025-04-18 05:04,65.77,88.9,258.78,102,96
2025-04-18 05:19,87.7,99.4,389.09,100,99
2025-04-18 05:34,78.96,88.73,283.17,100,99
2025-04-18 05:49,68.17,68.63,387.5,99,100
2025-04-18 06:04,72.49,61.46,266.71,98,102
2025-04-18 06:19,65.94,70.05,294.08,100,99
2025-04-18 06:34,86.85,60.57,315.76,96,105
2025-04-18 06:49,66.65,77.19,339.88,100,98
2025-04-18 07:04,60.89,92.06,286.48,103,95
2025-04-18 07:19,60.57,75.39,385.31,101,97
2025-04-18 07:34,62.66,88.77,333.12,102,96
2025-04-18 07:49,77.16,70.37,380.98,98,101
2025-04-18 08:04,73.83,69.56,345.72,99,101
2025-04-18 08:19,84.15,99.31,370.01,100,98
2025-04-18 08:34,60.06,83.58,309.79,102,96
2025-04-18 08:49,84.8,95.38,348.76,100,99
2025-04-18 09:04,72.78,69.77,359.53,99,101
2025-04-18 09:19,75.31,71.82,364.02,99,101
2025-04-18 09:34,83.37,90.35,352.38,99,100
2025-04-18 09:49,87.02,88.47,353.51,99,101
2025-04-18 10:04,61.27,97.82,258.25,103,94
2025-04-18 10:19,87.21,62.63,269.06,96,105
2025-04-18 10:34,73.16,97.16,331.42,101,97
2025-04-18 10:49,74.99,62.35,384.5,98,102
2025-04-18 11:04,89.7,72.61,273.08,97,104
2025-04-18 11:19,74.63,63.19,307.39,98,102
2025-04-18 11:34,85.13,60.78,292.24,96,104
2025-04-18 11:49,81.07,90.22,376.31,100,99
2025-04-18 12:04,68.6,98.22,339.43,102,95
2025-04-18 12:19,81.74,81.88,342.42,99,101
2025-04-18 12:34,75.51,72.19,360.11,99,101
2025-04-18 12:49,72.95,68.68,369.31,99,101
2025-04-18 13:04,77.46,98.02,367.4,101,97
2025-04-18 13:19,64.44,92.73,363.52,102,95
2025-04-18 13:34,76.39,95.17,314.65,101,98
2025-04-18 13:49,75.37,63.35,378.71,98,102
2025-04-18 14:04,68.08,94.06,264.96,102,96
2025-04-18 14:19,80.24,80.19,368.06,99,101
2025-04-18 14:34,67.39,91.97,309.92,102,96
2025-04-18 14:49,75.21,81.86,338.08,100,99
2025-04-18 15:04,80.45,91.43,320.8,100,99
2025-04-18 15:19,74.95,82.39,263.89,100,99
2025-04-18 15:34,63.58,85.55,282.0,102,96
2025-04-18 15:49,85.73,77.74,385.22,98,102
2025-04-18 16:04,65.94,80.26,384.18,101,98
2025-04-18 16:19,81.52,61.3,267.7,97,104
2025-04-18 16:34,80.39,92.99,318.06,100,99
2025-04-18 16:49,71.43,88.91,337.85,101,97
2025-04-18 17:04,70.41,93.78,309.75,102,97
2025-04-18 17:19,66.82,89.88,374.19,102,96
2025-04-18 17:34,71.74,65.1,308.79,98,101
2025-04-18 17:49,71.41,93.81,280.68,101,97
2025-04-18 18:04,85.2,63.88,275.93,96,104
2025-04-18 18:19,70.51,87.57,266.2,101,97
2025-04-18 18:34,82.64,84.03,295.84,99,100
2025-04-18 18:49,79.64,92.51,285.47,100,99
2025-04-18 19:04,76.44,95.73,355.11,101,97
2025-04-18 19:19,82.61,66.97,373.42,97,103
2025-04-18 19:34,68.9,77.96,276.08,100,99
2025-04-18 19:49,72.67,69.42,337.95,99,101
2025-04-18 20:04,87.22,87.29,384.89,98,101
2025-04-18 20:19,70.66,96.3,319.29,102,96
2025-04-18 20:34,68.14,74.11,387.45,100,99
2025-04-18 20:49,84.12,60.22,375.88,96,104
