Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-13 12:04,86.81,90.94,266.01,99,100
2025-04-13 12:19,60.32,95.77,350.67,103,94
2025-04-13 12:34,62.18,89.86,311.22,102,95
2025-04-13 12:49,64.57,90.21,375.72,102,96
2025-04-13 13:04,81.02,92.7,312.09,100,99
2025-04-13 13:19,74.87,98.86,293.79,101,97
2025-04-13 13:34,74.67,89.86,317.89,101,98
2025-04-13 13:49,73.52,92.94,327.33,101,97
2025-04-13 14:04,86.6,96.14,298.42,99,99
2025-04-13 14:19,86.92,74.3,352.39,97,103
2025-04-13 14:34,62.97,96.72,289.33,103,95
2025-04-13 14:49,87.07,74.49,340.13,97,103
2025-04-13 15:04,88.7,83.73,258.93,98,102
2025-04-13 15:19,83.43,63.94,349.94,97,104
2025-04-13 15:34,81.26,82.06,381.86,99,100
2025-04-13 15:49,87.37,80.16,272.46,98,102
2025-04-13 16:04,71.74,84.5,374.33,100,98
2025-04-13 16:19,77.92,65.61,300.86,98,102
2025-04-13 16:34,60.73,63.08,266.9,100,99
2025-04-13 16:49,63.69,81.72,386.4,101,97
2025-04-13 17:04,63.41,66.11,312.07,100,99
2025-04-13 17:19,71.83,99.75,252.84,102,96
2025-04-13 17:34,85.25,99.92,339.84,100,99
2025-04-13 17:49,64.63,80.24,307.25,101,97
2025-04-13 18:04,84.56,68.43,296.29,97,103
2025-04-13 18:19,69.54,72.03,309.06,100,100
2025-04-13 18:34,70.33,86.41,288.32,101,98
2025-04-13 18:49,66.79,93.48,274.56,102,96
2025-04-13 19:04,69.24,82.69,343.26,101,98
2025-04-13 19:19,68.22,96.16,274.67,102,96
2025-04-13 19:34,83.31,68.55,296.31,97,103
2025-04-13 19:49,75.0,98.0,371.66,101,97
2025-04-13 20:04,70.61,98.68,261.85,102,96
2025-04-13 20:19,77.73,68.94,314.94,98,102
2025-04-13 20:34,68.35,74.18,290.78,100,99
2025-04-13 20:49,72.61,82.03,357.77,100,99
2025-04-13 21:04,80.96,66.86,370.09,97,103
2025-04-13 21:19,88.57,80.15,340.41,97,102
2025-04-13 21:34,67.81,91.4,281.83,102,96
2025-04-13 21:49,70.35,88.44,334.43,101,97
2025-04-13 22:04,84.47,73.64,373.32,97,102
2025-04-13 22:19,71.25,94.6,259.73,102,97
2025-04-13 22:34,81.19,64.81,380.21,97,103
2025-04-13 22:49,79.99,63.38,389.28,97,103
2025-04-13 23:04,62.83,77.85,317.74,101,97
2025-04-13 23:19,85.19,92.34,276.28,99,100
2025-04-13 23:34,87.27,96.73,367.43,99,99
2025-04-13 23:49,83.58,81.5,356.9,98,101
2025-04-14 00:04,80.16,74.75,343.53,98,101
2025-04-14 00:19,82.79,74.01,278.02,98,102
2025-04-14 00:34,64.2,73.0,354.31,100,98
2025-04-14 00:49,64.87,73.48,380.42,100,98
2025-04-14 01:04,61.87,83.34,276.89,102,96
2025-04-14 01:19,60.62,70.46,302.5,101,98
2025-04-14 01:34,67.4,88.64,257.35,102,97
2025-04-14 01:49,62.23,65.81,379.2,100,99
2025-04-14 02:04,78.08,61.9,273.4,97,103
2025-04-14 02:19,65.5,89.64,358.02,102,96
2025-04-14 02:34,84.31,63.14,291.09,96,104
2025-04-14 02:49,65.54,85.54,284.37,101,97
2025-04-14 03:04,81.12,66.62,352.59,97,103
2025-04-14 03:19,63.61,70.22,332.85,100,99
2025-04-14 03:34,62.59,88.59,343.39,102,96
2025-04-14 03:49,85.76,89.39,381.75,99,100
2025-04-14 04:04,62.2,87.65,377.59,102,96
2025-04-14 04:19,67.9,61.88,270.92,99,101
2025-04-14 04:34,78.44,98.92,307.47,101,97
2025-04-14 04:49,60.24,94.36,373.19,103,94
2025-04-14 05:04,88.84,72.22,298.91,97,103
2025-04-14 05:19,87.52,60.98,255.31,96,105
2025-04-14 05:34,66.17,68.19,309.5,100,100
2025-04-14 05:49,82.11,61.12,389.43,97,104
2025-04-14 06:04,84.67,84.65,291.27,99,101
2025-04-14 06:19,67.66,78.33,305.43,100,98
2025-04-14 06:34,73.64,67.59,326.7,98,101
2025-04-14 06:49,85.19,82.99,279.41,98,101
2025-04-14 07:04,60.04,71.78,351.39,101,98
2025-04-14 07:19,62.67,72.95,357.07,101,98
2025-04-14 07:34,62.11,79.01,373.42,101,97
2025-04-14 07:49,63.88,99.45,319.77,103,94
2025-04-14 08:04,68.56,69.17,350.48,99,100
2025-04-14 08:19,74.2,95.05,325.8,101,97
2025-04-14 08:34,61.99,95.17,325.27,103,95
2025-04-14 08:49,76.21,72.56,368.84,99,101
2025-04-14 09:04,62.13,62.78,347.67,100,100
2025-04-14 09:19,60.1,90.28,358.53,103,95
2025-04-14 09:34,62.68,91.15,358.79,102,95
2025-04-14 09:49,65.45,98.36,254.34,103,95
2025-04-14 10:04,60.13,83.04,299.65,102,96
2025-04-14 10:19,64.27,92.47,302.53,102,95
2025-04-14 10:34,68.1,69.13,372.01,99,100
2025-04-14 10:49,71.73,63.46,369.55,98,101
2025-04-14 11:04,68.9,69.5,270.41,99,100
2025-04-14 11:19,87.82,67.84,265.33,96,104
2025-04-14 11:34,74.59,99.13,275.77,101,97
2025-04-14 11:49,80.13,62.1,312.47,97,103
2025-04-14 12:04,79.28,99.88,370.92,101,97
2025-04-14 12:19,88.48,98.02,339.01,99,99
2025-04-14 12:34,89.92,63.05,269.87,96,105
2025-04-14 12:49,63.92,92.49,251.33,102,95
2025-04-14 13:04,87.66,95.4,282.18,99,100
2025-04-14 13:19,89.46,84.01,357.71,98,102
2025-04-14 13:34,62.23,89.67,317.46,102,95
2025-04-14 13:49,83.88,66.03,318.77,97,103
2025-04-14 14:04,70.62,99.67,337.56,102,96
2025-04-14 14:19,75.65,89.47,272.63,100,98
2025-04-14 14:34,72.1,70.69,377.74,99,100
2025-04-14 14:49,80.36,75.67,342.96,98,101
2025-04-14 15:04,60.78,88.58,373.73,102,95
2025-04-14 15:19,86.1,95.45,369.2,99,99
2025-04-14 15:34,63.46,67.1,377.35,100,99
2025-04-14 15:49,76.87,63.92,288.71,98,102
2025-04-14 16:04,71.97,87.71,312.26,101,98
2025-04-14 16:19,71.73,80.24,251.13,100,99
2025-04-14 16:34,80.16,87.21,281.81,99,99
2025-04-14 16:49,79.49,76.69,364.76,98,101
2025-04-14 17:04,60.12,91.64,372.28,103,95
2025-04-14 17:19,78.47,77.75,318.83,99,101
2025-04-14 17:34,73.72,79.29,285.27,100,99
2025-04-14 17:49,66.57,71.66,350.86,100,99
2025-04-14 18:04,73.63,66.82,273.12,98,101
2025-04-14 18:19,85.42,68.72,356.34,97,103
2025-04-14 18:34,68.12,96.26,273.64,102,96
2025-04-14 18:49,87.35,79.18,348.43,98,102
2025-04-14 19:04,65.59,72.07,379.5,100,99
2025-04-14 19:19,63.55,71.88,299.46,100,98
2025-04-14 19:34,79.93,69.67,344.99,98,102
2025-04-14 19:49,74.39,74.86,374.85,99,100
2025-04-14 20:04,86.99,91.1,285.35,99,100
2025-04-14 20:19,75.52,69.98,308.58,98,101
2025-04-14 20:34,61.02,60.25,261.27,100,100
2025-04-14 20:49,74.73,68.82,266.23,98,101
2025-04-14 21:04,68.94,84.06,362.65,101,98
2025-04-14 21:19,77.43,72.07,260.44,98,101
2025-04-14 21:34,74.31,87.4,334.97,100,98
2025-04-14 21:49,84.19,79.33,343.01,98,101
2025-04-14 22:04,74.93,81.76,313.39,100,99
2025-04-14 22:19,60.63,63.31,279.17,100,99
2025-04-14 22:34,84.76,70.08,293.56,97,103
2025-04-14 22:49,71.78,69.89,348.58,99,100
2025-04-14 23:04,83.3,96.66,360.24,100,99
2025-04-14 23:19,74.27,72.13,335.74,99,101
2025-04-14 23:34,65.04,83.32,382.97,101,97
2025-04-14 23:49,61.21,80.91,330.24,102,97
2025-04-15 00:04,66.51,66.63,351.41,99,100
2025-04-15 00:19,70.46,61.9,259.35,98,101
2025-04-15 00:34,73.27,60.52,256.42,98,102
2025-04-15 00:49,86.16,72.5,342.18,97,103
2025-04-15 01:04,74.46,90.82,262.28,101,98
2025-04-15 01:19,62.94,77.49,375.35,101,97
2025-04-15 01:34,86.63,87.61,369.82,99,101
2025-04-15 01:49,86.13,71.73,296.06,97,103
2025-04-15 02:04,79.61,74.5,288.12,98,101
2025-04-15 02:19,83.74,75.42,268.9,98,102
2025-04-15 02:34,62.09,62.85,340.41,100,99
2025-04-15 02:49,83.26,65.34,354.29,97,103
2025-04-15 03:04,60.04,71.9,298.88,101,98
2025-04-15 03:19,79.78,72.66,278.11,98,102
2025-04-15 03:34,71.33,97.93,341.63,102,96
2025-04-15 03:49,88.98,77.32,270.8,97,103
2025-04-15 04:04,81.8,98.61,358.93,100,98
2025-04-15 04:19,62.94,64.24,273.03,100,99
2025-04-15 04:34,88.1,88.37,308.2,98,101
2025-04-15 04:49,70.72,96.47,289.69,102,96
2025-04-15 05:04,87.39,87.83,317.18,98,101
2025-04-15 05:19,86.28,84.14,314.4,98,101
2025-04-15 05:34,74.58,68.31,264.48,98,101
2025-04-15 05:49,63.76,91.8,321.4,102,95
2025-04-15 06:04,77.22,70.16,340.67,98,101
2025-04-15 06:19,71.93,90.45,281.04,101,97
2025-04-15 06:34,67.98,67.66,382.28,99,100
2025-04-15 06:49,71.35,70.33,266.76,99,100
2025-04-15 07:04,61.47,88.98,366.92,102,95
2025-04-15 07:19,78.57,60.06,254.05,97,103
2025-04-15 07:34,85.33,73.29,355.25,97,103
2025-04-15 07:49,64.02,73.12,363.73,100,98
2025-04-15 08:04,86.45,70.32,320.37,97,103
2025-04-15 08:19,62.85,99.61,272.45,103,94
2025-04-15 08:34,73.37,78.87,386.44,100,99
2025-04-15 08:49,87.12,91.87,318.78,99,100
2025-04-15 09:04,62.7,71.39,295.44,100,98
2025-04-15 09:19,73.07,83.38,377.97,100,99
2025-04-15 09:34,63.3,70.83,323.52,100,99
2025-04-15 09:49,87.21,78.31,272.38,98,102
2025-04-15 10:04,63.64,68.96,314.88,100,99
2025-04-15 10:19,68.78,92.65,368.54,102,96
2025-04-15 10:34,80.24,98.15,273.93,101,98
2025-04-15 10:49,61.5,98.84,262.01,103,94
2025-04-15 11:04,81.99,67.28,292.99,97,103
2025-04-15 11:19,67.84,99.47,367.42,103,95
2025-04-15 11:34,72.25,84.78,309.08,100,98
2025-04-15 11:49,69.05,94.26,377.05,102,96
2025-04-15 12:04,63.72,61.8,256.57,99,100
2025-04-15 12:19,85.18,97.75,306.19,100,99
2025-04-15 12:34,87.82,69.54,283.07,97,104
2025-04-15 12:49,69.33,81.26,292.25,100,98
2025-04-15 13:04,68.5,75.05,380.02,100,99
2025-04-15 13:19,70.27,86.32,377.93,101,98
2025-04-15 13:34,65.88,92.37,317.07,102,96
2025-04-15 13:49,82.33,82.55,258.42,99,101
2025-04-15 14:04,80.06,96.84,371.22,100,98
2025-04-15 14:19,86.59,60.53,300.63,96,105
2025-04-15 14:34,78.89,72.95,318.85,98,101
2025-04-15 14:49,69.11,60.34,367.39,98,101
2025-04-15 15:04,67.71,63.43,380.02,99,101
2025-04-15 15:19,87.78,61.92,372.45,96,105
2025-04-15 15:34,89.6,61.33,335.91,95,105
2025-04-15 15:49,77.12,61.85,272.73,97,103
2025-04-15 16:04,87.59,84.26,309.78,98,101
2025-04-15 16:19,75.74,76.33,266.61,99,100
2025-04-15 16:34,84.2,90.45,308.43,99,100
2025-04-15 16:49,63.36,79.25,368.29,101,97
2025-04-15 17:04,78.29,87.21,385.39,100,99
2025-04-15 17:19,75.63,67.85,319.42,98,101
2025-04-15 17:34,88.71,77.76,375.05,97,103
2025-04-15 17:49,63.94,68.93,389.44,100,99
2025-04-15 18:04,70.92,89.88,386.92,101,97
2025-04-15 18:19,82.03,75.16,300.51,98,102
2025-04-15 18:34,64.64,97.8,312.32,103,95
2025-04-15 18:49,62.62,88.05,351.63,102,96
2025-04-15 19:04,88.94,93.91,374.53,99,100
2025-04-15 19:19,66.84,84.23,350.52,101,97
2025-04-15 19:34,87.78,93.34,295.76,99,100
2025-04-15 19:49,80.73,89.47,257.02,100,99
2025-04-15 20:04,82.01,96.09,385.75,100,98
2025-04-15 20:19,63.13,66.46,319.93,100,99
2025-04-15 20:34,60.42,94.48,310.43,103,94
2025-04-15 20:49,82.89,96.55,370.92,100,99
2025-04-15 21:04,74.81,62.98,339.72,98,102
2025-04-15 21:19,83.38,97.61,339.75,100,99
2025-04-15 21:34,63.89,67.49,344.36,100,99
2025-04-15 21:49,88.93,69.66,369.64,96,104
2025-04-15 22:04,83.12,76.3,324.02,98,102
2025-04-15 22:19,63.37,83.88,277.79,102,97
2025-04-15 22:34,86.13,90.87,320.55,99,100
2025-04-15 22:49,74.91,88.15,305.9,100,98
2025-04-15 23:04,72.94,74.03,316.75,99,100
2025-04-15 23:19,89.2,75.67,351.95,97,103
2025-04-15 23:34,77.62,97.35,250.46,101,97
2025-04-15 23:49,60.38,96.28,297.09,103,94
2025-04-16 00:04,61.44,85.15,267.96,102,96
2025-04-16 00:19,66.33,75.99,369.02,100,98
2025-04-16 00:34,75.21,75.83,331.26,99,100
2025-04-16 00:49,75.29,73.53,356.94,99,101
2025-04-16 01:04,64.59,92.22,301.55,102,96
2025-04-16 01:19,75.72,63.35,377.19,98,102
2025-04-16 01:34,69.81,81.15,357.25,100,98
2025-04-16 01:49,79.42,87.47,385.16,100,99
2025-04-16 02:04,64.1,83.64,379.49,101,97
2025-04-16 02:19,81.79,93.82,303.82,100,99
2025-04-16 02:34,75.94,97.99,284.26,101,97
2025-04-16 02:49,66.03,94.82,356.13,102,95
2025-04-16 03:04,83.26,61.79,357.27,96,104
2025-04-16 03:19,61.5,71.47,389.05,101,98
2025-04-16 03:34,72.52,71.63,324.15,99,100
2025-04-16 03:49,87.66,92.26,295.81,99,100
2025-04-16 04:04,73.33,90.43,340.62,101,98
2025-04-16 04:19,89.92,92.39,361.31,99,101
2025-04-16 04:34,73.4,77.05,271.77,99,100
2025-04-16 04:49,81.24,81.27,302.78,99,101
2025-04-16 05:04,65.36,73.02,341.96,100,99
2025-04-16 05:19,79.65,73.68,372.6,98,101
2025-04-16 05:34,78.03,79.45,293.66,99,100
2025-04-16 05:49,76.19,71.41,379.23,98,101
2025-04-16 06:04,66.56,73.78,328.36,100,99
2025-04-16 06:19,60.98,94.28,271.17,103,95
2025-04-16 06:34,83.65,97.45,256.53,100,99
2025-04-16 06:49,78.25,64.84,276.6,97,102
2025-04-16 07:04,67.09,87.95,289.35,101,97
2025-04-16 07:19,83.33,94.02,330.55,100,99
2025-04-16 07:34,65.47,85.33,364.1,101,97
2025-04-16 07:49,72.21,88.65,348.7,101,98
2025-04-16 08:04,72.06,91.58,328.65,101,97
2025-04-16 08:19,69.44,61.9,333.45,99,101
2025-04-16 08:34,83.56,75.64,292.41,98,102
2025-04-16 08:49,87.21,77.75,290.07,97,102
2025-04-16 09:04,69.51,87.55,322.54,101,97
2025-04-16 09:19,66.17,86.73,342.79,101,97
2025-04-16 09:34,71.41,68.04,274.7,99,101
2025-04-16 09:49,63.32,68.87,331.18,100,99
2025-04-16 10:04,77.51,75.71,315.94,99,101
2025-04-16 10:19,81.45,65.04,263.95,97,103
2025-04-16 10:34,67.9,76.65,373.99,100,99
2025-04-16 10:49,60.19,73.67,359.43,101,97
2025-04-16 11:04,66.1,71.8,281.55,100,99
2025-04-16 11:19,70.03,85.3,313.41,101,98
2025-04-16 11:34,72.42,88.34,358.93,101,98
2025-04-16 11:49,72.33,80.93,380.2,100,99
2025-04-16 12:04,60.77,65.17,287.3,100,99
2025-04-16 12:19,78.68,91.92,258.3,100,98
2025-04-16 12:34,86.06,93.58,263.96,99,100
2025-04-16 12:49,84.53,73.86,294.0,97,102
2025-04-16 13:04,66.37,84.42,286.02,101,97
2025-04-16 13:19,65.35,97.39,360.36,103,95
2025-04-16 13:34,76.74,63.42,309.48,98,102
2025-04-16 13:49,89.5,81.98,254.61,98,102
2025-04-16 14:04,70.54,68.85,383.04,99,100
2025-04-16 14:19,63.05,94.4,255.86,103,95
2025-04-16 14:34,71.03,98.07,279.26,102,96
2025-04-16 14:49,60.87,65.0,281.98,100,99
2025-04-16 15:04,66.06,76.58,349.61,100,98
2025-04-16 15:19,89.83,96.52,341.13,99,100
2025-04-16 15:34,82.81,87.63,334.2,99,100
2025-04-16 15:49,80.59,78.25,275.16,98,101
2025-04-16 16:04,71.57,76.46,375.39,100,99
2025-04-16 16:19,80.67,89.61,339.37,100,99
2025-04-16 16:34,71.33,94.44,304.17,101,97
2025-04-16 16:49,60.07,88.6,322.97,103,95
2025-04-16 17:04,88.22,82.73,351.84,98,102
2025-04-16 17:19,63.81,67.18,251.07,100,99
2025-04-16 17:34,87.88,83.3,379.74,98,102
2025-04-16 17:49,67.33,63.67,359.58,99,100
2025-04-16 18:04,62.57,65.66,296.83,100,99
2025-04-16 18:19,63.76,74.1,337.51,101,98
2025-04-16 18:34,66.45,84.49,384.45,101,97
2025-04-16 18:49,62.38,75.04,382.6,101,98
2025-04-16 19:04,69.92,69.78,256.56,99,100
2025-04-16 19:19,74.75,71.43,346.14,99,101
2025-04-16 19:34,75.22,97.07,316.72,101,97
2025-04-16 19:49,79.43,64.52,364.86,97,103
2025-04-16 20:04,82.99,96.3,268.32,100,99
2025-04-16 20:19,89.18,82.79,314.06,98,102
2025-04-16 20:34,79.87,78.4,338.04,99,101
2025-04-16 20:49,60.36,78.36,363.89,102,97
2025-04-16 21:04,64.18,72.08,350.43,100,99
2025-04-16 21:19,73.35,95.17,371.28,101,97
2025-04-16 21:34,72.42,83.73,305.78,100,98
2025-04-16 21:49,77.75,74.6,296.93,99,101
2025-04-16 22:04,64.43,92.09,323.03,102,96
2025-04-16 22:19,69.07,75.62,307.87,100,99
2025-04-16 22:34,81.58,72.32,292.74,98,102
2025-04-16 22:49,69.13,96.53,364.65,102,96
2025-04-16 23:04,64.99,75.84,324.82,101,98
2025-04-16 23:19,89.73,61.23,302.82,95,105
2025-04-16 23:34,80.71,84.0,272.57,99,100
2025-04-16 23:49,83.36,98.01,288.81,100,98
2025-04-17 00:04,75.57,98.71,326.86,101,97
2025-04-17 00:19,65.3,72.26,382.93,100,99
2025-04-17 00:34,82.86,90.07,357.28,99,100
2025-04-17 00:49,61.37,87.84,326.59,102,96
2025-04-17 01:04,74.75,60.83,275.86,98,102
2025-04-17 01:19,82.61,97.64,312.99,100,98
2025-04-17 01:34,64.31,69.88,373.07,100,99
2025-04-17 01:49,85.42,79.71,305.34,98,102
2025-04-17 02:04,89.81,94.67,270.35,99,100
2025-04-17 02:19,66.92,82.46,316.47,101,98
2025-04-17 02:34,67.89,87.2,354.95,101,97
2025-04-17 02:49,77.38,99.61,252.81,101,97
2025-04-17 03:04,60.08,83.53,282.45,102,96
2025-04-17 03:19,78.95,94.91,286.98,100,98
2025-04-17 03:34,67.32,91.4,356.41,102,96
2025-04-17 03:49,79.91,76.49,289.23,98,101
2025-04-17 04:04,88.08,82.78,282.04,98,102
2025-04-17 04:19,78.84,68.01,318.3,98,102
2025-04-17 04:34,69.45,85.67,325.8,101,98
2025-04-17 04:49,75.41,72.75,358.28,99,101
2025-04-17 05:04,80.21,94.97,259.0,100,98
2025-04-17 05:19,78.94,95.83,328.95,100,98
2025-04-17 05:34,83.12,91.61,336.07,99,99
2025-04-17 05:49,74.99,64.33,288.13,98,102
2025-04-17 06:04,81.53,61.34,328.5,97,104
2025-04-17 06:19,73.22,95.33,277.08,101,97
2025-04-17 06:34,69.65,89.01,267.49,101,97
2025-04-17 06:49,71.8,74.77,276.31,99,100
2025-04-17 07:04,79.4,93.96,383.24,100,98
2025-04-17 07:19,89.68,69.77,267.71,96,104
2025-04-17 07:34,78.77,61.53,372.84,97,103
2025-04-17 07:49,71.61,81.62,323.31,100,99
2025-04-17 08:04,88.45,60.4,329.62,96,105
2025-04-17 08:19,84.25,94.5,372.43,100,99
2025-04-17 08:34,64.3,66.32,384.38,100,99
2025-04-17 08:49,62.36,99.28,264.71,103,94
2025-04-17 09:04,65.89,98.54,299.02,103,95
2025-04-17 09:19,82.56,72.15,385.5,98,102
2025-04-17 09:34,68.61,77.97,262.31,100,99
2025-04-17 09:49,65.96,83.09,320.07,101,97
2025-04-17 10:04,74.07,69.09,316.84,99,101
2025-04-17 10:19,88.87,82.04,338.8,98,102
2025-04-17 10:34,86.25,67.4,356.89,97,104
2025-04-17 10:49,61.42,87.13,290.94,102,96
2025-04-17 11:04,88.11,94.84,313.89,99,100
2025-04-17 11:19,81.17,66.68,252.36,97,103
2025-04-17 11:34,77.67,78.16,371.34,99,100
2025-04-17 11:49,86.24,70.3,361.55,97,103
2025-04-17 12:04,80.0,80.15,338.46,99,100
2025-04-17 12:19,77.41,64.82,254.03,98,102
2025-04-17 12:34,80.74,93.76,386.2,100,99
2025-04-17 12:49,62.74,92.12,348.55,103,95
2025-04-17 13:04,86.49,73.46,328.96,97,103
2025-04-17 13:19,82.27,92.42,299.78,100,99
2025-04-17 13:34,73.46,84.57,369.02,100,99
2025-04-17 13:49,77.32,60.2,311.49,97,103
2025-04-17 14:04,84.16,63.19,280.21,96,104
2025-04-17 14:19,73.21,98.01,327.81,102,96
2025-04-17 14:34,62.56,88.82,251.6,102,96
2025-04-17 14:49,66.47,62.28,276.27,99,100
2025-04-17 15:04,81.62,97.33,331.08,100,98
2025-04-17 15:19,73.7,97.55,255.25,101,97
2025-04-17 15:34,77.8,74.79,362.8,99,101
2025-04-17 15:49,60.74,63.93,269.25,100,99
2025-04-17 16:04,63.42,82.48,295.79,101,97
2025-04-17 16:19,64.1,87.26,372.49,102,96
2025-04-17 16:34,83.13,73.16,284.98,98,102
2025-04-17 16:49,86.9,85.67,302.09,98,101
2025-04-17 17:04,66.26,66.3,293.63,99,100
2025-04-17 17:19,86.62,77.57,379.0,98,102
2025-04-17 17:34,86.76,98.42,326.42,100,99
2025-04-17 17:49,61.52,88.24,300.19,102,96
2025-04-17 18:04,63.57,64.0,310.36,100,100
2025-04-17 18:19,75.73,62.16,345.05,98,102
2025-04-17 18:34,75.81,91.88,297.64,101,98
2025-04-17 18:49,82.17,86.95,320.75,99,100
2025-04-17 19:04,85.86,72.94,340.9,97,103
2025-04-17 19:19,86.54,71.49,252.9,97,103
2025-04-17 19:34,61.12,86.71,290.7,102,96
2025-04-17 19:49,68.62,62.91,359.14,99,101
2025-04-17 20:04,86.52,99.92,258.13,100,99
2025-04-17 20:19,83.52,90.86,255.45,99,100
2025-04-17 20:34,64.19,77.26,301.95,101,98
2025-04-17 20:49,78.78,67.64,351.92,98,102
2025-04-17 21:04,82.95,72.21,350.56,98,102
2025-04-17 21:19,76.22,98.68,279.43,101,97
2025-04-17 21:34,62.37,68.06,291.28,100,99
2025-04-17 21:49,74.96,92.05,285.09,101,98
2025-04-17 22:04,83.25,73.08,378.27,98,102
2025-04-17 22:19,81.96,84.22,384.95,99,100
2025-04-17 22:34,75.29,70.46,262.89,99,101
2025-04-17 22:49,71.01,63.34,359.03,98,101
2025-04-17 23:04,65.51,61.84,272.4,99,100
2025-04-17 23:19,63.55,69.58,293.95,100,99
2025-04-17 23:34,86.52,61.59,364.1,96,105
2025-04-17 23:49,65.68,82.23,263.09,101,97
2025-04-18 00:04,76.31,67.62,300.04,98,102
2025-04-18 00:19,70.86,60.72,370.03,98,102
2025-04-18 00:34,86.69,88.46,272.07,99,101
2025-04-18 00:49,63.1,66.53,256.69,100,99
2025-04-18 01:04,72.47,77.96,265.9,100,99
2025-04-18 01:19,83.09,65.38,375.86,97,103
2025-04-18 01:34,72.8,77.6,326.17,100,99
2025-04-18 01:49,80.56,99.91,290.41,101,98
2025-04-18 02:04,61.32,76.47,362.21,101,97
2025-04-18 02:19,87.24,74.53,291.0,97,103
2025-04-18 02:34,70.86,64.62,342.95,99,101
2025-04-18 02:49,89.5,98.04,340.03,99,100
2025-04-18 03:04,88.49,64.09,308.65,96,105
2025-04-18 03:19,86.9,80.75,350.66,98,102
2025-04-18 03:34,77.82,95.75,316.52,101,98
2025-04-18 03:49,74.79,76.04,277.75,99,100
2025-04-18 04:04,88.28,89.41,329.01,98,101
2025-04-18 04:19,71.62,87.67,308.29,101,98
2025-04-18 04:34,88.31,85.65,371.87,98,101
2025-04-18 04:49,73.76,70.35,372.88,99,101
2025-04-18 05:04,84.77,61.23,253.29,96,104
2025-04-18 05:19,75.11,65.63,293.08,98,102
2025-04-18 05:34,69.22,87.83,299.6,101,97
2025-04-18 05:49,75.16,92.68,376.05,101,98
2025-04-18 06:04,80.43,74.98,290.85,98,101
2025-04-18 06:19,68.39,76.73,336.85,100,99
2025-04-18 06:34,75.65,82.15,282.47,100,99
2025-04-18 06:49,78.46,60.9,268.67,97,103
2025-04-18 07:04,75.47,82.36,350.43,100,99
2025-04-18 07:19,80.27,83.18,374.78,99,100
2025-04-18 07:34,84.86,78.76,261.46,98,102
2025-04-18 07:49,75.37,87.26,305.45,100,98
2025-04-18 08:04,70.4,92.05,304.69,101,97
2025-04-18 08:19,68.56,60.78,280.57,99,101
2025-04-18 08:34,83.26,93.25,275.18,100,99
2025-04-18 08:49,75.31,88.02,374.8,100,98
2025-04-18 09:04,64.29,95.48,367.11,103,95
2025-04-18 09:19,70.94,96.61,369.84,102,96
2025-04-18 09:34,61.77,69.63,376.86,100,98
2025-04-18 09:49,73.82,73.88,357.28,99,100
2025-04-18 10:04,65.89,68.76,285.81,100,99
2025-04-18 10:19,82.03,85.12,274.1,99,100
2025-04-18 10:34,67.71,94.95,298.34,102,96
2025-04-18 10:49,66.43,62.61,263.97,99,100
2025-04-18 11:04,70.48,92.64,371.26,101,97
2025-04-18 11:19,84.64,86.92,263.38,99,100
2025-04-18 11:34,62.15,65.65,351.91,100,99
2025-04-18 11:49,79.98,91.04,304.86,100,99
2025-04-18 12:04,87.12,98.19,347.63,100,99
2025-04-18 12:19,66.87,80.49,318.69,101,98
2025-04-18 12:34,85.95,61.83,307.17,96,104
2025-04-18 12:49,77.45,88.42,383.38,100,99
2025-04-18 13:04,68.52,72.42,342.2,100,99
2025-04-18 13:19,73.54,82.06,313.4,100,99
2025-04-18 13:34,66.95,64.64,374.53,99,100
2025-04-18 13:49,62.41,92.53,371.02,103,95
2025-04-18 14:04,71.66,96.47,334.7,102,96
2025-04-18 14:19,70.23,76.63,258.13,100,99
2025-04-18 14:34,77.45,85.94,295.34,100,99
2025-04-18 14:49,64.26,73.56,301.25,100,98
2025-04-18 15:04,67.86,85.12,254.51,101,97
2025-04-18 15:19,79.8,85.65,291.08,99,100
2025-04-18 15:34,70.65,80.47,356.26,100,99
2025-04-18 15:49,62.62,96.61,287.63,103,95
2025-04-18 16:04,77.67,89.72,357.6,100,99
2025-04-18 16:19,74.1,99.02,273.17,102,96
2025-04-18 16:34,65.83,65.04,304.9,99,100
2025-04-18 16:49,74.36,91.2,374.98,101,98
2025-04-18 17:04,79.0,84.17,375.76,99,100
2025-04-18 17:19,67.37,82.33,262.25,101,98
2025-04-18 17:34,84.26,96.95,295.16,100,99
2025-04-18 17:49,80.65,75.98,349.32,98,101
2025-04-18 18:04,81.47,96.45,343.53,100,98
2025-04-18 18:19,70.29,98.2,366.96,102,96
2025-04-18 18:34,89.88,68.83,333.66,96,104
2025-04-18 18:49,82.45,98.49,263.59,100,98
2025-04-18 19:04,62.72,98.56,286.65,103,94
2025-04-18 19:19,78.13,93.82,283.55,100,98
2025-04-18 19:34,66.76,61.56,269.89,99,101
2025-04-18 19:49,80.86,69.26,357.8,98,102
2025-04-18 20:04,74.85,85.76,361.88,100,99
2025-04-18 20:19,69.75,60.01,341.82,98,101
2025-04-18 20:34,88.33,66.34,284.01,96,104
2025-04-18 20:49,75.34,76.29,352.66,99,100
